"","slugSeason","yearSeason","isSeasonCurrent","slugPlayerSeason","slugPlayerBREF","namePlayer","slugPosition","agePlayer","slugTeamBREF","countGames","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","isHOFPlayer","slugTeamsBREF","idPlayerNBA","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerPhoto","urlPlayerStats","urlPlayerActionPhoto","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals"
"331","2023-24",2023,FALSE,"mcdanja01_2024","mcdanja01","Jalen McDaniels","SF",26,"TOR",50,1,0.344,0.169,0.449,0.376,0.73,FALSE,"TOR",1629667,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629667.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629667.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629667","https://stats.nba.com/media/players/700/1629667.png",538,65,189,12,71,53,118,27,37,18,61,79,37,19,6,30,52,169,1
"332","2023-24",2023,FALSE,"mcderdo01_2024","mcderdo01","Doug McDermott","SF",32,"TOT",64,0,0.433,0.41,0.527,0.599,0.579,FALSE,"SAS | IND",203926,"https://stats.nba.com/media/players/230x185/203926.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png","https://stats.nba.com/player/203926","https://stats.nba.com/media/players/700/203926.png",904,123,284,94,229,29,55,11,19,10,49,59,70,16,2,28,64,351,1
"333","2023-24",2023,FALSE,"mcgeeja01_2024","mcgeeja01","JaVale McGee","C",36,"SAC",46,0,0.598,0.143,0.624,0.602,0.578,FALSE,"SAC",201580,"https://stats.nba.com/media/players/230x185/201580.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201580.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201580.png","https://stats.nba.com/player/201580","https://stats.nba.com/media/players/700/201580.png",339,79,132,1,7,78,125,26,45,42,84,126,17,14,20,34,46,185,1
"334","2023-24",2023,FALSE,"mcgowbr01_2024","mcgowbr01","Bryce McGowens","SG",21,"CHO",59,14,0.439,0.333,0.523,0.513,0.776,FALSE,"CHO",1631121,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631121.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631121.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631121","https://stats.nba.com/media/players/700/1631121.png",882,101,230,34,102,67,128,66,85,17,85,102,51,21,10,30,74,302,1
"335","2023-24",2023,FALSE,"mclaujo01_2024","mclaujo01","Jordan McLaughlin","PG",27,"MIN",56,0,0.483,0.472,0.5,0.628,0.722,FALSE,"MIN",1629162,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629162.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629162.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629162","https://stats.nba.com/media/players/700/1629162.png",626,70,145,42,89,28,56,13,18,18,54,72,110,35,7,19,31,195,1
"336","2023-24",2023,FALSE,"meltode01_2024","meltode01","De'Anthony Melton","SG",25,"PHI",38,33,0.386,0.36,0.425,0.493,0.835,FALSE,"PHI",1629001,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629001.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629001.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629001.png","https://stats.nba.com/player/1629001","https://stats.nba.com/media/players/700/1629001.png",1023,139,360,77,214,62,146,66,79,28,113,141,114,60,16,39,84,421,1
"337","2023-24",2023,FALSE,"mensana01_2024","mensana01","Nathan Mensah","C",25,"CHO",25,0,0.429,0,0.429,0.429,0.75,FALSE,"CHO",1641877,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641877.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641877.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641877","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",307,12,28,0,0,12,28,9,12,29,36,65,9,6,14,14,64,33,1
"338","2023-24",2023,FALSE,"merrisa01_2024","merrisa01","Sam Merrill","SG",27,"CLE",61,1,0.402,0.404,0.385,0.584,0.929,FALSE,"CLE",1630241,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630241.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630241.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630241","https://stats.nba.com/media/players/700/1630241.png",1069,158,393,143,354,15,39,26,28,22,98,120,108,19,4,19,72,485,1
"339","2023-24",2023,FALSE,"metuch01_2024","metuch01","Chimezie Metu","C",26,"TOT",51,12,0.504,0.298,0.633,0.561,0.906,FALSE,"PHO | DET",1629002,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629002.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629002.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629002.png","https://stats.nba.com/player/1629002","https://stats.nba.com/media/players/700/1629002.png",859,123,244,28,94,95,150,58,64,41,153,194,46,43,16,52,71,332,1
"340","2023-24",2023,FALSE,"micicva01_2024","micicva01","Vasilije Micic","PG",30,"TOT",60,21,0.43,0.279,0.537,0.488,0.813,FALSE,"OKC | CHO",203995,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203995.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203995.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/203995","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",1176,159,370,43,154,116,216,61,75,14,74,88,262,31,7,99,68,422,1
"341","2023-24",2023,FALSE,"middlkh01_2024","middlkh01","Khris Middleton","SF",32,"MIL",55,55,0.493,0.381,0.563,0.566,0.833,FALSE,"MIL",203114,"https://stats.nba.com/media/players/230x185/203114.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png","https://stats.nba.com/player/203114","https://stats.nba.com/media/players/700/203114.png",1487,317,643,94,247,223,396,100,120,40,217,257,292,51,15,127,141,828,1
"342","2023-24",2023,FALSE,"millebr02_2024","millebr02","Brandon Miller","SF",21,"CHO",74,68,0.44,0.373,0.495,0.524,0.827,FALSE,"CHO",1641706,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641706.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641706.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641706","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",2383,476,1083,184,493,292,590,143,173,60,255,315,175,66,42,132,184,1279,1
"343","2023-24",2023,FALSE,"millejo02_2024","millejo02","Jordan Miller","SF",24,"LAC",8,0,0.556,0.5,0.571,0.611,0.01,FALSE,"LAC",1641757,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641757.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641757.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641757","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",28,5,9,1,2,4,7,2,2,3,2,5,0,0,0,1,2,13,1
"344","2023-24",2023,FALSE,"millele01_2024","millele01","Leonard Miller","SF",20,"MIN",17,0,0.65,0.4,0.733,0.7,0.5,FALSE,"MIN",1631159,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631159.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631159.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631159","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",52,13,20,2,5,11,15,1,2,5,15,20,8,2,1,1,5,29,1
"345","2023-24",2023,FALSE,"whiteda01_2024","whiteda01","Dariq Whitehead","SF",19,"BRK",2,0,0.2,0,0.5,0.2,0.5,FALSE,"BRK",1641727,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641727.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641727.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641727","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",24,1,5,0,3,1,2,1,2,0,4,4,3,0,1,0,0,3,1
"346","2023-24",2023,FALSE,"millspa02_2024","millspa02","Patty Mills","PG",35,"TOT",32,5,0.351,0.276,0.5,0.443,0.01,FALSE,"ATL | MIA",201988,"https://stats.nba.com/media/players/230x185/201988.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png","https://stats.nba.com/player/201988","https://stats.nba.com/media/players/700/201988.png",415,46,131,24,87,22,44,11,11,9,26,35,34,20,1,16,32,127,1
"347","2023-24",2023,FALSE,"miltosh01_2024","miltosh01","Shake Milton","SG",27,"TOT",48,0,0.405,0.281,0.466,0.451,0.816,FALSE,"MIN | DET | NYK",1629003,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629003.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629003.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629003.png","https://stats.nba.com/player/1629003","https://stats.nba.com/media/players/700/1629003.png",581,79,195,18,64,61,131,40,49,14,61,75,60,19,6,31,54,216,1
"348","2023-24",2023,FALSE,"minayju01_2024","minayju01","Justin Minaya","SF",24,"POR",34,1,0.297,0.245,0.4,0.378,0.556,FALSE,"POR",1631303,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631303.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631303.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631303","https://stats.nba.com/media/players/700/1631303.png",381,22,74,12,49,10,25,5,9,30,26,56,21,9,10,9,35,61,1
"349","2023-24",2023,FALSE,"minotjo01_2024","minotjo01","Josh Minott","SF",21,"MIN",32,0,0.472,0.4,0.5,0.528,0.857,FALSE,"MIN",1631169,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631169.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631169.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631169","https://stats.nba.com/media/players/700/1631169.png",91,17,36,4,10,13,26,12,14,4,13,17,8,5,5,2,10,50,1
"350","2023-24",2023,FALSE,"mitchda01_2024","mitchda01","Davion Mitchell","PG",25,"SAC",72,4,0.452,0.361,0.539,0.54,0.714,FALSE,"SAC",1630558,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630558.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630558.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630558","https://stats.nba.com/media/players/700/1630558.png",1101,146,323,57,158,89,165,30,42,19,76,95,134,17,3,43,85,379,1
"351","2023-24",2023,FALSE,"mitchdo01_2024","mitchdo01","Donovan Mitchell","SG",27,"CLE",55,55,0.462,0.368,0.539,0.545,0.865,FALSE,"CLE",1628378,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png","https://stats.nba.com/player/1628378","https://stats.nba.com/media/players/700/1628378.png",1942,503,1089,182,494,321,595,275,318,46,234,280,333,101,30,154,118,1463,1
"352","2023-24",2023,FALSE,"mobleev01_2024","mobleev01","Evan Mobley","PF",22,"CLE",50,50,0.58,0.373,0.604,0.6,0.719,FALSE,"CLE",1630596,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630596.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630596.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630596","https://stats.nba.com/media/players/700/1630596.png",1532,320,552,22,59,298,493,123,171,111,357,468,160,45,72,90,134,785,1
"353","2023-24",2023,FALSE,"mobleis01_2024","mobleis01","Isaiah Mobley","PF",24,"CLE",10,0,0.417,0.3,0.5,0.479,0,FALSE,"CLE",1630600,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630600.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630600.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630600","https://stats.nba.com/media/players/700/1630600.png",72,10,24,3,10,7,14,0,1,3,7,10,6,2,0,2,6,23,1
"354","2023-24",2023,FALSE,"monkma01_2024","monkma01","Malik Monk","SG",25,"SAC",72,0,0.443,0.35,0.528,0.526,0.829,FALSE,"SAC",1628370,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628370.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628370.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628370.png","https://stats.nba.com/player/1628370","https://stats.nba.com/media/players/700/1628370.png",1872,396,893,148,423,248,470,170,205,28,184,212,370,45,39,150,156,1110,1
"355","2023-24",2023,FALSE,"moodymo01_2024","moodymo01","Moses Moody","SG",21,"GSW",66,9,0.462,0.36,0.555,0.548,0.785,FALSE,"GSW",1630541,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630541.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630541.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630541","https://stats.nba.com/media/players/700/1630541.png",1156,194,420,72,200,122,220,73,93,65,131,196,57,42,24,44,90,533,1
"356","2023-24",2023,FALSE,"moonxa01_2024","moonxa01","Xavier Moon","SG",29,"LAC",14,1,0.326,0.118,0.448,0.348,0.5,FALSE,"LAC",1629875,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629875.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629875.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629875","https://stats.nba.com/media/players/700/1629875.png",119,15,46,2,17,13,29,1,2,8,10,18,21,3,3,5,8,33,1
"357","2023-24",2023,FALSE,"mooreta02_2024","mooreta02","Taze Moore","SG",25,"POR",4,0,0.421,0.143,0.583,0.447,0.5,FALSE,"POR",1631386,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631386.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631386.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631386","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",40,8,19,1,7,7,12,1,2,4,4,8,5,2,0,3,4,18,1
"358","2023-24",2023,FALSE,"moorewe01_2024","moorewe01","Wendell Moore Jr.","SG",22,"MIN",25,0,0.5,0,0.75,0.5,0,FALSE,"MIN",1631111,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631111.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631111.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631111","https://stats.nba.com/media/players/700/1631111.png",75,9,18,0,6,9,12,0,0,0,12,12,6,5,1,4,5,18,1
"359","2023-24",2023,FALSE,"moranja01_2024","moranja01","Ja Morant","PG",24,"MEM",9,9,0.471,0.275,0.555,0.512,0.813,FALSE,"MEM",1629630,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629630.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629630.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629630","https://stats.nba.com/media/players/700/1629630.png",318,80,170,14,51,66,119,52,64,6,44,50,73,7,5,27,19,226,1
"360","2023-24",2023,FALSE,"morrima03_2024","morrima03","Marcus Morris Sr.","PF",34,"TOT",49,7,0.439,0.403,0.469,0.53,0.818,FALSE,"PHI | CLE",202694,"https://stats.nba.com/media/players/230x185/202694.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png","https://stats.nba.com/player/202694","https://stats.nba.com/media/players/700/202694.png",817,116,264,48,119,68,145,36,44,23,111,134,36,15,13,30,74,316,1
"361","2023-24",2023,FALSE,"morrima02_2024","morrima02","Markieff Morris","PF",34,"DAL",26,1,0.338,0.357,0.308,0.449,0.833,FALSE,"DAL",202693,"https://stats.nba.com/media/players/230x185/202693.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png","https://stats.nba.com/player/202693","https://stats.nba.com/media/players/700/202693.png",216,23,68,15,42,8,26,5,6,4,35,39,16,5,3,12,12,66,1
"362","2023-24",2023,FALSE,"morrimo01_2024","morrimo01","Monte Morris","PG",28,"TOT",33,0,0.405,0.386,0.422,0.493,0.684,FALSE,"DET | MIN",1628420,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png","https://stats.nba.com/player/1628420","https://stats.nba.com/media/players/700/1628420.png",476,62,153,27,70,35,83,13,19,7,50,57,69,19,9,7,14,164,1
"363","2023-24",2023,FALSE,"murphtr02_2024","murphtr02","Trey Murphy III","SF",23,"NOP",57,23,0.443,0.38,0.602,0.579,0.815,FALSE,"NOP",1630530,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630530.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630530.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630530","https://stats.nba.com/media/players/700/1630530.png",1690,275,621,169,445,106,176,123,151,42,238,280,124,51,28,34,70,842,1
"364","2023-24",2023,FALSE,"murrade01_2024","murrade01","Dejounte Murray","SG",27,"ATL",78,78,0.459,0.363,0.518,0.528,0.794,FALSE,"ATL",1627749,"https://stats.nba.com/media/players/230x185/1627749.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png","https://stats.nba.com/player/1627749","https://stats.nba.com/media/players/700/1627749.png",2783,672,1463,201,554,471,909,208,262,62,354,416,502,111,24,201,138,1753,1
"365","2023-24",2023,FALSE,"murraja01_2024","murraja01","Jamal Murray","PG",26,"DEN",59,59,0.481,0.425,0.51,0.554,0.853,FALSE,"DEN",1627750,"https://stats.nba.com/media/players/230x185/1627750.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png","https://stats.nba.com/player/1627750","https://stats.nba.com/media/players/700/1627750.png",1861,474,986,145,341,329,645,157,184,42,200,242,384,57,39,125,104,1250,1
